season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified
2024,REG,TB,1,00-0039051,CB,Josh Hayes,Josh,Hayes,,,,Hip,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0035358,K,Chase McLaughlin,Chase,McLaughlin,,,,Abdomen,Illness,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0038823,S,Kaevon Merriweather,Kaevon,Merriweather,,,,Knee,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0037491,LB,J.J. Russell,J.J.,Russell,,,,Ribs,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0034989,T,Justin Skule,Justin,Skule,,,,Abdomen,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0036967,LB,Joe Tryon,Joe,Tryon,,,,Shoulder,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0034374,S,Jordan Whitehead,Jordan,Whitehead,,,,Quadricep,,Full Participation in Practice,2024-09-06 19:49:13
2024,REG,TB,1,00-0029562,LB,Lavonte David,Lavonte,David,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-06 19:50:58
2024,REG,TB,1,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Limited Participation in Practice,2024-09-06 19:51:10
2024,REG,TB,1,00-0038127,DE,Logan Hall,Logan,Hall,Foot,,Out,Foot,,Did Not Participate In Practice,2024-09-06 19:52:14
2024,REG,TB,1,00-0039052,WR,Trey Palmer,Trey,Palmer,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-09-06 19:52:59
2024,REG,TB,1,00-0039063,DT,Calijah Kancey,Calijah,Kancey,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-06 19:52:45
2024,REG,TEN,1,00-0033872,S,Jamal Adams,Jamal,Adams,Hip,,Out,Hip,,Did Not Participate In Practice,2024-09-06 18:20:29
2024,REG,TEN,1,00-0038853,LB,Otis Reese,Otis,Reese,Concussion,,Out,Concussion,,Limited Participation in Practice,2024-09-06 18:20:42
2024,REG,TEN,1,00-0033548,CB,Chidobe Awuzie,Chidobe,Awuzie,Calf,,Questionable,Calf,,Limited Participation in Practice,2024-09-06 18:20:16
2024,REG,TEN,1,00-0030564,WR,DeAndre Hopkins,DeAndre,Hopkins,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-06 18:20:16
2024,REG,WAS,1,00-0039913,T,Brandon Coleman,Brandon,Coleman,,,,Shoulder,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0035692,DE,Clelin Ferrell,Clelin,Ferrell,,,,Knee,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0032052,LB,Dante Fowler,Dante,Fowler,,,,Knee,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0034333,DT,Daron Payne,Daron,Payne,,,,Back,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0034571,T,Trenton Scott,Trenton,Scott,,,,Knee,,Full Participation in Practice,2024-09-06 17:22:56
2024,REG,WAS,1,00-0032268,QB,Marcus Mariota,Marcus,Mariota,Chest,Pectoral,Out,Chest,Pectoral,Did Not Participate In Practice,2024-09-06 19:48:56
2024,REG,WAS,1,00-0039906,DT,Jer'Zhan Newton,Jer'Zhan,Newton,Foot,,Doubtful,Foot,,Limited Participation in Practice,2024-09-06 19:49:11
2024,REG,ARI,2,00-0035228,QB,Kyler Murray,Kyler,Murray,,,,Knee,,Full Participation in Practice,2024-09-13 19:55:09
2024,REG,ARI,2,00-0039807,CB,Max Melton,Max,Melton,Concussion,,Questionable,Concussion,,Full Participation in Practice,2024-09-13 19:55:35
2024,REG,ARI,2,00-0039521,WR,Xavier Weaver,Xavier,Weaver,Oblique,,Questionable,Oblique,,Limited Participation in Practice,2024-09-13 19:55:35
2024,REG,ATL,2,00-0039393,RB,Jase McClellan,Jase,McClellan,,,,Knee,,Full Participation in Practice,2024-09-14 18:18:11
2024,REG,ATL,2,00-0035235,T,Kaleb McGary,Kaleb,McGary,,,,Groin,,Full Participation in Practice,2024-09-14 18:18:06
2024,REG,ATL,2,00-0037587,LB,Nate Landman,Nate,Landman,Calf,Quadricep,Out,Calf,Quadricep,Did Not Participate In Practice,2024-09-14 18:18:57
2024,REG,ATL,2,00-0032933,CB,Antonio Hamilton,Antonio,Hamilton,Groin,,Out,Groin,,Limited Participation in Practice,2024-09-14 18:19:47
2024,REG,BAL,2,00-0034874,LB,Roquan Smith,Roquan,Smith,,,,Shoulder,,Full Participation in Practice,2024-09-13 18:16:43
2024,REG,BAL,2,00-0039232,CB,Nate Wiggins,Nate,Wiggins,Neck,Concussion,Out,Neck,Concussion,Did Not Participate In Practice,2024-09-13 18:26:36
2024,REG,BAL,2,00-0039791,LB,Adisa Isaac,Adisa,Isaac,Hamstring,,Doubtful,Hamstring,,Limited Participation in Practice,2024-09-13 18:25:52
2024,REG,BAL,2,00-0031360,LB,Kyle Van Noy,Kyle,Van Noy,Eye,,Questionable,Eye,,Limited Participation in Practice,2024-09-13 18:26:28
2024,REG,BUF,2,00-0034857,QB,Josh Allen,Josh,Allen,,,,Left Hand,,Full Participation in Practice,2024-09-11 15:19:40
2024,REG,BUF,2,00-0035537,RB,Ty Johnson,Ty,Johnson,,,,Knee,,Full Participation in Practice,2024-09-11 15:19:49
2024,REG,BUF,2,00-0036590,TE,Quintin Morris,Quintin,Morris,,,,Shoulder,,Full Participation in Practice,2024-09-11 15:19:40
2024,REG,BUF,2,00-0033869,QB,Mitchell Trubisky,Mitchell,Trubisky,,,,Knee,,Full Participation in Practice,2024-09-11 15:19:40
2024,REG,BUF,2,00-0034376,CB,Taron Johnson,Taron,Johnson,Forearm,,Out,Forearm,,Did Not Participate In Practice,2024-09-11 15:20:31
2024,REG,BUF,2,00-0033907,DE,Dawuane Smoot,Dawuane,Smoot,Toe,,Out,Toe,,Did Not Participate In Practice,2024-09-11 15:20:36
2024,REG,BUF,2,00-0039879,DE,Javon Solomon,Javon,Solomon,Oblique,,Doubtful,Oblique,,Limited Participation in Practice,2024-09-11 15:20:25
2024,REG,CAR,2,00-0031364,LB,Jadeveon Clowney,Jadeveon,Clowney,,,,Ankle,,Full Participation in Practice,2024-09-13 23:19:41
2024,REG,CAR,2,00-0030035,WR,Adam Thielen,Adam,Thielen,,,,Shoulder,,Full Participation in Practice,2024-09-13 23:20:29
2024,REG,CAR,2,00-0036325,G,Robert Hunt,Robert,Hunt,,,,Shoulder,,Limited Participation in Practice,2024-09-13 23:16:28
2024,REG,CAR,2,00-0034368,LB,Josey Jewell,Josey,Jewell,,,,Groin,,Limited Participation in Practice,2024-09-13 23:16:52
2024,REG,CAR,2,00-0035084,T,Yosuah Nijman,Yosuah,Nijman,,,,Tibia,,Limited Participation in Practice,2024-09-13 23:18:24
2024,REG,CAR,2,00-0037429,RB,Raheem Blackshear,Raheem,Blackshear,Not injury related - personal matter,,Questionable,Not injury related - personal matter,,Did Not Participate In Practice,2024-09-13 23:21:28
2024,REG,CAR,2,00-0028872,P,Johnny Hekker,Johnny,Hekker,Back,,Questionable,Back,,Full Participation in Practice,2024-09-13 23:23:00
2024,REG,CAR,2,00-0036417,G,Damien Lewis,Damien,Lewis,Groin,,Questionable,Groin,,Limited Participation in Practice,2024-09-13 23:21:50
2024,REG,CAR,2,00-0033284,T,Taylor Moton,Taylor,Moton,Back,Knee,Questionable,Back,Knee,Limited Participation in Practice,2024-09-13 23:22:15
2024,REG,CAR,2,00-0037005,TE,Tommy Tremble,Tommy,Tremble,Hamstring,Back,Questionable,Hamstring,Back,Limited Participation in Practice,2024-09-13 23:22:39
2024,REG,CHI,2,00-0024243,TE,Marcedes Lewis,Marcedes,Lewis,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-13 19:25:39
2024,REG,CHI,2,00-0038937,DT,Zacch Pickens,Zacch,Pickens,,,,Groin,,Full Participation in Practice,2024-09-13 19:25:27
2024,REG,CHI,2,00-0039822,T,Kiran Amegadjie,Kiran,Amegadjie,,,,Quadricep,,Limited Participation in Practice,2024-09-13 19:25:27
2024,REG,CHI,2,00-0035382,C,Ryan Bates,Ryan,Bates,Shoulder,Elbow,Out,Shoulder,Elbow,Did Not Participate In Practice,2024-09-13 19:26:37
2024,REG,CHI,2,00-0035099,FB,Khari Blasingame,Khari,Blasingame,Hand,Knee,Out,Hand,Knee,Did Not Participate In Practice,2024-09-13 19:26:43
2024,REG,CHI,2,00-0030279,WR,Keenan Allen,Keenan,Allen,Heel,,Questionable,Heel,,Did Not Participate In Practice,2024-09-13 19:26:13
2024,REG,CHI,2,00-0033782,DE,DeMarcus Walker,DeMarcus,Walker,Foot,,Questionable,Foot,,Full Participation in Practice,2024-09-13 19:26:13
2024,REG,CHI,2,00-0039919,WR,Rome Odunze,Rome,Odunze,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-13 19:26:13
2024,REG,CIN,2,00-0036442,QB,Joe Burrow,Joe,Burrow,,,,Right Wrist,,Full Participation in Practice,2024-09-13 19:02:52
2024,REG,CIN,2,00-0034800,DT,B.J. Hill,B.J.,Hill,,,,Knee,,Full Participation in Practice,2024-09-13 19:02:52
2024,REG,CIN,2,00-0036251,RB,Zack Moss,Zack,Moss,,,,Neck,,Full Participation in Practice,2024-09-13 19:02:52
2024,REG,CIN,2,00-0035631,TE,Drew Sample,Drew,Sample,,,,Biceps,,Full Participation in Practice,2024-09-13 19:04:00
2024,REG,CIN,2,00-0036294,LB,Logan Wilson,Logan,Wilson,,,,Knee,,Full Participation in Practice,2024-09-13 19:03:08
2024,REG,CIN,2,00-0036199,S,Geno Stone,Geno,Stone,,,,Back,,Limited Participation in Practice,2024-09-13 19:03:50
2024,REG,CIN,2,00-0039908,DT,Kris Jenkins,Kris,Jenkins,Thumb,,Out,Thumb,,Did Not Participate In Practice,2024-09-13 19:10:33
2024,REG,CIN,2,00-0036410,WR,Tee Higgins,Tee,Higgins,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2024-09-13 19:05:16
2024,REG,CIN,2,00-0034613,TE,Tanner Hudson,Tanner,Hudson,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2024-09-13 19:10:20
2024,REG,CIN,2,00-0039925,T,Amarius Mims,Amarius,Mims,Pectoral,,Doubtful,Pectoral,,Limited Participation in Practice,2024-09-13 19:10:51
2024,REG,CLE,2,00-0039417,CB,Myles Harden,Myles,Harden,,,,Shin,,Did Not Participate In Practice,2024-09-11 19:46:50
2024,REG,CLE,2,00-0036236,C,Nick Harris,Nick,Harris,,,,Knee,,Full Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0036407,WR,Jerry Jeudy,Jerry,Jeudy,,,,Knee,,Full Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0036915,"
    ",Jeremiah Owusu-Koramoah,Jeremiah,Owusu-Koramoah,,,,Hand,,Full Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0034856,CB,Denzel Ward,Denzel,Ward,,,,Shoulder,,Full Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0037251,DE,Alex Wright,Alex,Wright,,,,Triceps,Elbow,Full Participation in Practice,2024-09-13 19:11:16
2024,REG,CLE,2,00-0031426,G,Joel Bitonio,Joel,Bitonio,,,,Elbow,,Limited Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0033868,DE,Myles Garrett,Myles,Garrett,,,,Foot,,Limited Participation in Practice,2024-09-13 19:10:57
2024,REG,CLE,2,00-0029008,LS,Charley Hughlett,Charley,Hughlett,,,,Foot,,Limited Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0031576,DE,Za'Darius Smith,Za'Darius,Smith,,,,Back,,Limited Participation in Practice,2024-09-13 19:10:50
2024,REG,CLE,2,00-0033546,DT,Dalvin Tomlinson,Dalvin,Tomlinson,,,,Knee,,Limited Participation in Practice,2024-09-13 19:10:37
2024,REG,CLE,2,00-0033885,TE,David Njoku,David,Njoku,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-13 19:12:06
2024,REG,CLE,2,00-0036267,T,Jedrick Wills,Jedrick,Wills,Knee,,Out,Knee,,Limited Participation in Practice,2024-09-13 19:12:37
2024,REG,CLE,2,00-0033057,T,Jack Conklin,Jack,Conklin,Knee,,Questionable,Knee,,Limited Participation in Practice,2024-09-13 19:11:28
2024,REG,DAL,2,00-0031236,WR,Brandin Cooks,Brandin,Cooks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12 19:53:35
2024,REG,DAL,2,00-0031357,CB,C.J. Goodwin,C.J.,Goodwin,,,,Foot,,Full Participation in Practice,2024-09-13 18:34:04
2024,REG,DAL,2,00-0031554,LB,Eric Kendricks,Eric,Kendricks,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12 19:53:49
2024,REG,DAL,2,00-0039900,DE,Marshawn Kneeland,Marshawn,Kneeland,,,,Calf,,Full Participation in Practice,2024-09-13 18:34:12
2024,REG,DAL,2,00-0031411,DE,Demarcus Lawrence,Demarcus,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12 19:54:16
2024,REG,DAL,2,00-0031402,G,Zack Martin,Zack,Martin,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-12 19:54:26
2024,REG,DAL,2,00-0038741,WR,John Stephens,John,Stephens,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-13 18:34:53
2024,REG,DAL,2,00-0038041,TE,Jake Ferguson,Jake,Ferguson,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2024-09-13 18:34:46
2024,REG,DEN,2,00-0033538,T,Garett Bolles,Garett,Bolles,,,,Calf,,Full Participation in Practice,2024-09-13 20:43:04
2024,REG,DEN,2,00-0039809,LB,Jonah Elliss,Jonah,Elliss,,,,Knee,,Full Participation in Practice,2024-09-13 20:20:03
2024,REG,DEN,2,00-0033943,WR,Josh Reynolds,Josh,Reynolds,,,,Achilles,,Full Participation in Practice,2024-09-13 20:42:59
2024,REG,DEN,2,00-0037278,C,Luke Wattenberg,Luke,Wattenberg,,,,Ankle,,Full Participation in Practice,2024-09-13 20:20:11
2024,REG,DEN,2,00-0039424,WR,Devaughn Vele,Devaughn,Vele,Ribs,,Out,Ribs,,Did Not Participate In Practice,2024-09-13 20:43:31
2024,REG,DET,2,00-0034778,CB,Carlton Davis,Carlton,Davis,,,,Chest,,Full Participation in Practice,2024-09-13 19:48:24
2024,REG,DET,2,00-0032424,DT,D.J. Reader,D.J.,Reader,,,,Quadricep,,Full Participation in Practice,2024-09-13 19:48:24
2024,REG,DET,2,00-0039448,"
    ",Loren Strickland,Loren,Strickland,,,,Thumb,,Full Participation in Practice,2024-09-13 19:48:24
2024,REG,DET,2,00-0036993,S,Ifeatu Melifonwu,Ifeatu,Melifonwu,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-09-13 19:50:07
2024,REG,DET,2,00-0039451,WR,Isaiah Williams,Isaiah,Williams,Abdomen,,Out,Abdomen,,Did Not Participate In Practice,2024-09-13 19:49:55
2024,REG,DET,2,00-0034344,DE,Marcus Davenport,Marcus,Davenport,Groin,,Doubtful,Groin,,Did Not Participate In Practice,2024-09-13 19:49:37
2024,REG,DET,2,00-0037667,S,Kerby Joseph,Kerby,Joseph,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-13 19:49:30
2024,REG,DET,2,00-0036880,T,Penei Sewell,Penei,Sewell,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-13 19:49:30
2024,REG,DET,2,00-0037240,WR,Jameson Williams,Jameson,Williams,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-09-13 19:49:30
2024,REG,GB,2,00-0033120,DT,Kenny Clark,Kenny,Clark,,,,Toe,,Full Participation in Practice,2024-09-13 19:34:21
2024,REG,GB,2,00-0039850,LB,Edgerrin Cooper,Edgerrin,Cooper,,,,Knee,,Full Participation in Practice,2024-09-13 19:33:42
2024,REG,GB,2,00-0035633,CB,Corey Ballentine,Corey,Ballentine,,,,Oblique,,Limited Participation in Practice,2024-09-13 19:33:42
2024,REG,GB,2,00-0035700,RB,Josh Jacobs,Josh,Jacobs,,,,Back,,Limited Participation in Practice,2024-09-13 19:33:42
2024,REG,GB,2,00-0037074,LB,Quay Walker,Quay,Walker,,,,Groin,,Limited Participation in Practice,2024-09-13 19:33:42
2024,REG,GB,2,00-0036264,QB,Jordan Love,Jordan,Love,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-09-13 19:35:28
2024,REG,GB,2,00-0039811,RB,MarShawn Lloyd,MarShawn,Lloyd,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-13 19:35:28
2024,REG,GB,2,00-0039146,WR,Jayden Reed,Jayden,Reed,Calf,Shin,Questionable,Calf,Shin,Limited Participation in Practice,2024-09-13 19:35:28
2024,REG,HOU,2,00-0036554,WR,Nico Collins,Nico,Collins,,,,Illness,,Full Participation in Practice,2024-09-13 20:00:03
2024,REG,HOU,2,00-0034383,TE,Dalton Schultz,Dalton,Schultz,,,,Ankle,,Full Participation in Practice,2024-09-13 19:59:57
2024,REG,HOU,2,00-0034355,S,M.J. Stewart,M.J.,Stewart,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-13 20:00:57
2024,REG,HOU,2,00-0037258,RB,Dameon Pierce,Dameon,Pierce,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2024-09-13 20:00:38
2024,REG,HOU,2,00-0038936,C,Juice Scruggs,Juice,Scruggs,Groin,,Questionable,Groin,,Did Not Participate In Practice,2024-09-13 20:00:38
2024,REG,IND,2,00-0035269,K,Matt Gay,Matt,Gay,,,,Hernia,,Full Participation in Practice,2024-09-13 13:09:43
2024,REG,IND,2,00-0036253,S,Julian Blackmon,Julian,Blackmon,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2024-09-13 13:10:04
2024,REG,IND,2,00-0032378,DT,DeForest Buckner,DeForest,Buckner,Back,,Questionable,Back,,Did Not Participate In Practice,2024-09-13 13:09:58
2024,REG,IND,2,00-0038997,WR,Josh Downs,Josh,Downs,Ankle,,Questionable,Ankle,,Full Participation in Practice,2024-09-13 13:09:58
2024,REG,IND,2,00-0036479,DE,Kwity Paye,Kwity,Paye,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2024-09-13 13:09:58
2024,REG,JAX,2,00-0032164,DE,Arik Armstead,Arik,Armstead,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-13 19:19:01
2024,REG,JAX,2,00-0036974,CB,Tyson Campbell,Tyson,Campbell,,,,Hamstring,,Did Not Participate In Practice,2024-09-11 19:17:02
2024,REG,JAX,2,00-0033889,T,Cam Robinson,Cam,Robinson,,,,Knee,,Full Participation in Practice,2024-09-13 19:19:27
2024,REG,JAX,2,00-0036306,S,Daniel Thomas,Daniel,Thomas,,,,Achilles,,Full Participation in Practice,2024-09-13 19:19:19
2024,REG,JAX,2,00-0034968,S,Darnell Savage,Darnell,Savage,Quadricep,,Out,Quadricep,,Did Not Participate In Practice,2024-09-13 19:20:07
2024,REG,JAX,2,00-0036704,LB,Caleb Johnson,Caleb,Johnson,Back,,Questionable,Back,,Limited Participation in Practice,2024-09-13 19:19:42
2024,REG,JAX,2,00-0038940,DT,Tyler Lacy,Tyler,Lacy,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-09-13 19:19:42
2024,REG,KC,2,00-0035662,WR,Marquise Brown,Marquise,Brown,,,,Shoulder,,Did Not Participate In Practice,2024-09-12 20:16:30
2024,REG,KC,2,00-0036621,"
    ",Nick Bolton,Nick,Bolton,,,,Elbow,,Full Participation in Practice,2024-09-13 19:10:50
2024,REG,KC,2,00-0036378,DE,Michael Danna,Michael,Danna,,,,Quadricep,,Full Participation in Practice,2024-09-13 19:10:50
2024,REG,KC,2,00-0037198,CB,Nazeeh Johnson,Nazeeh,Johnson,,,,Hamstring,,Full Participation in Practice,2024-09-13 19:10:50
2024,REG,KC,2,00-0034818,DT,Derrick Nnadi,Derrick,Nnadi,,,,Triceps,,Full Participation in Practice,2024-09-13 19:10:50
2024,REG,KC,2,00-0030757,"
    ",Mike Pennel,Mike,Pennel,,,,Groin,,Full Participation in Practice,2024-09-13 19:10:50
2024,REG,LA,2,00-0033884,CB,Tre'Davious White,Tre'Davious,White,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-09-13 19:42:15
2024,REG,LA,2,00-0032242,T,Rob Havenstein,Rob,Havenstein,,,,Foot,,Limited Participation in Practice,2024-09-13 19:41:47
2024,REG,LA,2,00-0035942,LB,Christian Rozeboom,Christian,Rozeboom,,,,Hip,,Limited Participation in Practice,2024-09-13 19:41:47
2024,REG,LA,2,00-0039074,TE,Davis Allen,Davis,Allen,Back,,Out,Back,,Did Not Participate In Practice,2024-09-13 21:28:05
2024,REG,LA,2,00-0036339,G,Kevin Dotson,Kevin,Dotson,Foot,,Questionable,Foot,,Did Not Participate In Practice,2024-09-13 20:03:48
2024,REG,LA,2,00-0037839,CB,Cobie Durant,Cobie,Durant,Toe,,Questionable,Toe,,Did Not Participate In Practice,2024-09-13 20:04:04
2024,REG,LA,2,00-0037841,S,Quentin Lake,Quentin,Lake,Hip,,Questionable,Hip,,Limited Participation in Practice,2024-09-13 20:03:31
2024,REG,LAC,2,00-0039346,LB,Junior Colson,Junior,Colson,,,,Knee,,Full Participation in Practice,2024-09-13 18:45:04
2024,REG,LAC,2,00-0031040,DE,Khalil Mack,Khalil,Mack,,,,Not injury related - resting player,,Full Participation in Practice,2024-09-13 18:45:04
2024,REG,LAC,2,00-0032103,LB,Denzel Perryman,Denzel,Perryman,,,,Thigh,,Full Participation in Practice,2024-09-13 18:45:50
2024,REG,LAC,2,00-0036617,CB,Asante Samuel,Asante,Samuel,,,,Shoulder,,Full Participation in Practice,2024-09-13 18:45:04
2024,REG,LAC,2,00-0039366,CB,Tarheeb Still,Tarheeb,Still,,,,Hip,,Full Participation in Practice,2024-09-13 18:45:04
2024,REG,LAC,2,00-0036380,S,Alohi Gilman,Alohi,Gilman,Knee,,Doubtful,Knee,,Did Not Participate In Practice,2024-09-13 18:46:23
2024,REG,LAC,2,00-0033156,DE,Joey Bosa,Joey,Bosa,Back,,Questionable,Back,,Did Not Participate In Practice,2024-09-13 18:46:11
2024,REG,LAC,2,00-0036988,WR,Josh Palmer,Josh,Palmer,Knee,,Questionable,Knee,,Did Not Participate In Practice,2024-09-13 18:46:11
2024,REG,LAC,2,00-0037617,RB,Hassan Haskins,Hassan,Haskins,Toe,,Questionable,Toe,,Limited Participation in Practice,2024-09-13 18:46:11
2024,REG,LAC,2,00-0037307,CB,Ja'Sir Taylor,Ja'Sir,Taylor,Fibula,,Questionable,Fibula,,Limited Participation in Practice,2024-09-13 18:46:11
2024,REG,LV,2,00-0039338,TE,Brock Bowers,Brock,Bowers,,,,Foot,,Full Participation in Practice,2024-09-13 18:58:01
2024,REG,LV,2,00-0036990,"
    ",Divine Deablo,Divine,Deablo,,,,Shoulder,,Full Participation in Practice,2024-09-13 18:58:01
2024,REG,LV,2,00-0039374,"
    ",Tommy Eichenberg,Tommy,Eichenberg,,,,Knee,,Full Participation in Practice,2024-09-13 18:58:01
2024,REG,LV,2,00-0035127,C,Andre James,Andre,James,,,,Elbow,,Full Participation in Practice,2024-09-13 18:58:01
2024,REG,LV,2,00-0034759,T,Kolton Miller,Kolton,Miller,,,,Knee,,Full Participation in Practice,2024-09-13 18:58:01
2024,REG,LV,2,00-0039357,CB,Decamerion Richardson,Decamerion,Richardson,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2024-09-13 18:58:53
2024,REG,LV,2,00-0038541,DE,Tyree Wilson,Tyree,Wilson,Knee,,Out,Knee,,Did Not Participate In Practice,2024-09-13 18:59:11
2024,REG,LV,2,00-0039735,G,Jackson Powers-Johnson,Jackson,Powers-Johnson,Illness,,Questionable,Illness,,Limited Participation in Practice,2024-09-13 18:58:35
2024,REG,MIA,2,00-0037010,G,Liam Eichenberg,Liam,Eichenberg,,,,Shoulder,,Full Participation in Practice,2024-09-11 18:12:03
2024,REG,MIA,2,00-0035292,LB,David Long,David,Long,,,,Finger,,Full Participation in Practice,2024-09-10 19:49:50
2024,REG,MIA,2,00-0033055,CB,Jalen Ramsey,Jalen,Ramsey,,,,Hamstring,,Full Participation in Practice,2024-09-11 18:11:55
2024,REG,MIA,2,00-0036934,LB,Jaelan Phillips,Jaelan,Phillips,,,,Achilles,,Limited Participation in Practice,2024-09-11 18:10:42
2024,REG,MIA,2,00-0031687,RB,Raheem Mostert,Raheem,Mostert,Chest,,Out,Chest,,Did Not Participate In Practice,2024-09-11 18:13:30
